path,type,parent_directory,size
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\more_itertools\__pycache__\recipes.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\more_itertools\__pycache__,23750
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\more_itertools\__pycache__\__init__.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\more_itertools\__pycache__,281
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\markers.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging,8493
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\requirements.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging,4700
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\specifiers.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging,30110
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\tags.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging,15699
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\utils.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging,4200
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\version.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging,14665
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\_manylinux.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging,11488
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\_musllinux.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging,4378
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\_structures.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging,1431
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__about__.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging,661
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__init__.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging,497
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__,directory,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging,134452
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__\markers.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__,16521
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__\requirements.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__,7636
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__\specifiers.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__,34353
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__\tags.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__,21338
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__\utils.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__,6673
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__\version.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__,21865
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__\_manylinux.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__,13219
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__\_musllinux.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__,7987
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__\_structures.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__,3675
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__\__about__.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__,632
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__\__init__.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__,553
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\actions.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing,6426
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\common.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing,12936
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\core.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing,213310
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\exceptions.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing,9023
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\helpers.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing,39129
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\results.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing,25341
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\testing.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing,13402
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\unicode.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing,10787
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\util.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing,6805
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__init__.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing,9159
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\diagram,directory,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing,23668
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__,directory,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing,461114
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\diagram\__init__.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\diagram,23668
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__\actions.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__,8452
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__\common.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__,14774
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__\core.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__,277626
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__\exceptions.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__,12916
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__\helpers.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__,53617
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__\results.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__,36300
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__\testing.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__,19496
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__\unicode.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__,15354
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__\util.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__,14253
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__\__init__.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__,8326
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\tomli\_parser.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\tomli,22633
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\tomli\_re.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\tomli,2943
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\tomli\_types.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\tomli,254
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\tomli\__init__.py,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\tomli,396
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\__pycache__\ordered_set.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\__pycache__,21767
D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\__pycache__\__init__.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\_vendor\__pycache__,181
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\archive_util.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,10150
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\depends.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,7961
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\discovery.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,31105
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\dist.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,64043
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\errors.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,2937
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\extension.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,6793
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\glob.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,6550
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\logging.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,2034
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\monkey.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,6993
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\msvc.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,64166
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\namespaces.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,5648
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\package_index.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,60746
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\py34compat.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,703
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\sandbox.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,27319
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\unicode_utils.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,1805
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\version.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,423
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\wheel.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,15479
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\windows_support.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,1420
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\_deprecation_warning.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,628
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\_entry_points.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,4777
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\_imp.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,3641
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\_importlib.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,1941
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\_itertools.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,1140
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\_path.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,1461
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\_reqs.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,1122
D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__\__init__.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools\__pycache__,12893
D:\PycharmProjects\venv\Lib\site-packages\setuptools-65.5.1.dist-info\entry_points.txt,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools-65.5.1.dist-info,2740
D:\PycharmProjects\venv\Lib\site-packages\setuptools-65.5.1.dist-info\INSTALLER,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools-65.5.1.dist-info,5
D:\PycharmProjects\venv\Lib\site-packages\setuptools-65.5.1.dist-info\LICENSE,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools-65.5.1.dist-info,1050
D:\PycharmProjects\venv\Lib\site-packages\setuptools-65.5.1.dist-info\METADATA,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools-65.5.1.dist-info,6311
D:\PycharmProjects\venv\Lib\site-packages\setuptools-65.5.1.dist-info\RECORD,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools-65.5.1.dist-info,35656
D:\PycharmProjects\venv\Lib\site-packages\setuptools-65.5.1.dist-info\top_level.txt,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools-65.5.1.dist-info,41
D:\PycharmProjects\venv\Lib\site-packages\setuptools-65.5.1.dist-info\WHEEL,file,D:\PycharmProjects\venv\Lib\site-packages\setuptools-65.5.1.dist-info,92
D:\PycharmProjects\venv\Lib\site-packages\wheel\bdist_wheel.py,file,D:\PycharmProjects\venv\Lib\site-packages\wheel,19293
D:\PycharmProjects\venv\Lib\site-packages\wheel\macosx_libfile.py,file,D:\PycharmProjects\venv\Lib\site-packages\wheel,16145
D:\PycharmProjects\venv\Lib\site-packages\wheel\metadata.py,file,D:\PycharmProjects\venv\Lib\site-packages\wheel,3727
D:\PycharmProjects\venv\Lib\site-packages\wheel\util.py,file,D:\PycharmProjects\venv\Lib\site-packages\wheel,621
D:\PycharmProjects\venv\Lib\site-packages\wheel\wheelfile.py,file,D:\PycharmProjects\venv\Lib\site-packages\wheel,7536
D:\PycharmProjects\venv\Lib\site-packages\wheel\_setuptools_logging.py,file,D:\PycharmProjects\venv\Lib\site-packages\wheel,746
D:\PycharmProjects\venv\Lib\site-packages\wheel\__init__.py,file,D:\PycharmProjects\venv\Lib\site-packages\wheel,59
D:\PycharmProjects\venv\Lib\site-packages\wheel\__main__.py,file,D:\PycharmProjects\venv\Lib\site-packages\wheel,455
D:\PycharmProjects\venv\Lib\site-packages\wheel\cli,directory,D:\PycharmProjects\venv\Lib\site-packages\wheel,15853
D:\PycharmProjects\venv\Lib\site-packages\wheel\vendored,directory,D:\PycharmProjects\venv\Lib\site-packages\wheel,0
D:\PycharmProjects\venv\Lib\site-packages\wheel\__pycache__,directory,D:\PycharmProjects\venv\Lib\site-packages\wheel,61165
D:\PycharmProjects\venv\Lib\site-packages\wheel\cli\convert.py,file,D:\PycharmProjects\venv\Lib\site-packages\wheel\cli,9427
D:\PycharmProjects\venv\Lib\site-packages\wheel\cli\pack.py,file,D:\PycharmProjects\venv\Lib\site-packages\wheel\cli,3383
D:\PycharmProjects\venv\Lib\site-packages\wheel\cli\unpack.py,file,D:\PycharmProjects\venv\Lib\site-packages\wheel\cli,659
D:\PycharmProjects\venv\Lib\site-packages\wheel\cli\__init__.py,file,D:\PycharmProjects\venv\Lib\site-packages\wheel\cli,2384
D:\PycharmProjects\venv\Lib\site-packages\wheel\cli\__pycache__,directory,D:\PycharmProjects\venv\Lib\site-packages\wheel\cli,4933
D:\PycharmProjects\venv\Lib\site-packages\wheel\cli\__pycache__\__init__.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\wheel\cli\__pycache__,4933
D:\PycharmProjects\venv\Lib\site-packages\wheel\vendored\__init__.py,file,D:\PycharmProjects\venv\Lib\site-packages\wheel\vendored,0
